V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	logFC	logCPM	PValue	FDR
NUCB1	NM_006184	19.4238548921	20.3218989439	14.9624637999	14.1688979077	569	577	669	572	-0.442983388076579	5.47673229409121	0.19890737938129	0.468515012809919
YBEY	NM_001006114+NM_058181	2.79624710476	3.34113099233	7.47618102032	4.62724991471	36	44	143	88	0.961139898517098	2.44283165273473	0.199043595801388	0.46878538524498
PPHLN1	NM_001143789+NM_001143788+NM_201440+NM_201438+NM_001143787+NM_201439+NM_016488+NM_201515	54.3982576006	58.1204340194	67.9638462654	74.3746236608	1103	1104	2053	2154	0.378539967202868	6.8262321599137	0.199074751979029	0.468808289325144
DPCR1	NM_080870	0.0166551037315	0.0343670815333	0.010911920124	0.302137223739	1	2	1	25	2.53280411371089	-0.63752386213599	0.199106327734178	0.468832176446194
MZB1	NM_016459	0.106455717442	4.28350140654	1.88315727199	12.5141365456	1	39	27	162	1.72289839848309	2.00975611665901	0.199190017296573	0.468932469810744
ACBD3	NM_022735	12.0513247188	12.4846497283	15.9369435144	16.8804007578	488	490	985	942	0.423568768398802	5.6801357165357	0.199191794719151	0.468932469810744
C9orf169	NM_199001	1.18971457196	0	0.0779464996966	0	10	0	1	0	-3.55183210815803	-1.47142407380461	0.1992322137102	0.468943211874069
ANLN+KIAA0895	NM_015314+NM_001199708+NM_001199707+NM_001100425+NM_001199706+NM_018685	0.531919306965	0.7027756383	1.22344513675	1.31951429615	28	35	97	91	1.01968724647638	2.14811518108415	0.199239232510062	0.468943211874069
TSPAN16	NM_012466	0	0.873386592075	0.0554619380227	0	0	10	1	0	-3.55027818100955	-1.47183605334983	0.199382157990617	0.46922912383483
SLTM	NM_024755+NM_001013843	48.0524940599	44.7836248859	58.9064540357	60.0911311945	2240	2024	4188	3862	0.360875873254865	7.76546271333548	0.199412682965582	0.469250477611026
CPSF7	NM_001136040+NM_001142565+NM_024811	51.0174418368	45.2585679664	66.513003988	57.1024274465	2057	1766	4120	3176	0.371318405298694	7.61396657665903	0.19954661294268	0.469473020044444
CLLU1	NR_027933+NR_027932+NM_001025233	0.443775565027	0	0	0.0163930958654	10	0	0	1	-3.50971468499079	-1.46867962044541	0.199550177845634	0.469473020044444
NSUN6	NM_182543	10.1611236319	6.85172792998	6.25306997979	4.60827763924	280	183	263	175	-0.644765878039398	4.09358073901542	0.19964697023246	0.46965022839392
OR13A1	NM_001004297	0	0.437113553862	0	0.0307429714088	0	10	0	1	-3.50814518314353	-1.46909167468855	0.199678141408831	0.469673047668621
TFEC	NM_012252+NM_001244583+NM_001018058	0	0.137353994394	0	0.0103330646868	0	10	0	1	-3.50814182124145	-1.46909167468855	0.199736650389043	0.469718519545746
ZSCAN16	NM_025231	10.7027656003	12.6096461013	6.33353519104	7.86648741195	155	177	140	157	-0.710533804543267	3.59251619055648	0.199744475917622	0.469718519545746
ARFGAP2+C11orf49	NM_024113+NM_001003678+NM_001003677+NM_001003676+NM_001242832+NM_032389	30.3543516645	18.5846410736	20.9202144511	15.048049411	952	553	979	615	-0.483894256089365	5.85189487773172	0.199761891992415	0.469718519545746
ZNF518A	NM_014803	4.17110056439	3.35077180551	2.7049643644	2.4798811401	393	306	389	322	-0.534234687385654	4.72835945127325	0.200007408445458	0.470245277272612
COL9A3+TCFL5	NM_001853+NM_006602	3.97895621795	2.55188199704	2.07937511072	1.35009480617	111	69	87	51	-0.949995595557968	2.63600006201994	0.200060485476019	0.470319518515627
CERS3	NM_178842	0.271306250615	1.23628824194	0.0148126373332	0.410143134229	12	53	1	25	-1.81550925057749	0.974869034691189	0.200195071011413	0.470585340465791
SMIM17	NM_001193628	0.103901115253	0.214395428385	0.0226909558519	0.0251313511359	3	6	1	1	-2.55661888116157	-1.48320013499379	0.200233943676628	0.470626143539943
TPD52	NM_001025252+NM_005079+NM_001025253	3.4877294728	5.98818005752	7.69266397903	6.59709628084	155	264	529	402	0.590502735719087	4.5605668011547	0.200256413758441	0.47062838966114
LIPT2	NM_001144869	2.01755762827	2.74388926905	0.781088882377	1.13127729999	22	29	13	17	-1.30419633626713	0.77733248102798	0.200311720007746	0.470707796236916
HINT3	NM_138571	2.52730724993	1.8816968791	3.15799816764	4.40513389727	97	70	185	233	0.775706763613505	3.36183840855278	0.200345568816709	0.470736768836252
MIRLET7G	NR_029660	85.9371120501	58.3883198023	10.2994017245	52.4726354156	82	54	15	69	-1.21132985020448	2.15653042671425	0.200410498804468	0.470812823947629
UBE2D1	NM_001204880+NM_003338	1.52534403124	1.73145628083	2.9027123763	3.15208670093	46	50	133	131	0.904055733564297	2.66120779078954	0.200420983616015	0.470812823947629
TMEM9B-AS1	NR_073431	1.17050740413	6.90083164236	0.82165825891	2.18406477222	14	80	15	36	-1.40804865150889	1.58315246260538	0.200490310832274	0.470890328354277
OR52L1	NM_001005173	0.241422883889	0.0830276019128	0	0	3	1	0	0	-4.37602852422627	-2.16827177412939	0.20052162118547	0.470890328354277
ANKRD20A19P	NR_073430	0.0518282250734	0.0178242143824	0	0	3	1	0	0	-4.37602853815153	-2.16827177412939	0.200539555312772	0.470890328354277
CYP3A43	NM_057096+NM_057095+NM_022820	0.131992321326	0.0453934015455	0	0	3	1	0	0	-4.37602855074385	-2.16827177412939	0.200555775113372	0.470890328354277
CNGB3	NM_019098	0.0607583701344	0.0208953753146	0	0	3	1	0	0	-4.37602857875884	-2.16827177412939	0.200591868399793	0.470890328354277
IL19	NM_153758+NM_013371	0.0480299390751	0.0991067136892	0	0	3	1	0	0	-4.37602857988956	-2.16827177412939	0.200593325408599	0.470890328354277
MGARP	NM_032623	0.19724916727	0.0678358450281	0	0	3	1	0	0	-4.37602859300995	-2.16827177412939	0.200610233148289	0.470890328354277
DISP1	NM_032890	2.05614764568	1.5679806462	0.44513719973	1.37524224742	115	85	38	106	-1.00032836704674	2.76819641639145	0.200627587527079	0.470890328354277
HOXA-AS4+HOXA10+HOXA10-HOXA9+HOXA9+MIR196B	NM_152739+NR_037940+NR_037939+NM_018951+NR_046609+NR_029911	0.227490641666	0.0898953516329	0	0	3	1	0	0	-4.3760286220886	-2.16827177412939	0.200647714312695	0.470890328354277
NCOA6	NM_001242539+NM_014071	41.7754575568	42.560710591	36.7866279881	30.0784408812	3351	3309	4354	3325	-0.35586054900098	8.04973048747136	0.200729665498017	0.471032121086581
IRF2BP1	NM_015649	2.45428971833	4.84727771008	2.50384893092	1.17031427759	70	134	109	46	-0.970887477163178	2.80578603978092	0.200783813954939	0.471108648532049
IQUB	NM_178827	0.0282719583573	0.0875069330372	0	0	1	3	0	0	-4.37546071758403	-2.16836567572163	0.200860035510524	0.471232666101247
TMEM27	NM_020665	0.055791431131	0.172684784206	0	0	1	3	0	0	-4.37546068914929	-2.16836567572163	0.200896843088325	0.471232666101247
ADAM7	NM_003817	0.0259242869036	0.0802404562655	0	0	1	3	0	0	-4.37546068423166	-2.16836567572163	0.200903209929242	0.471232666101247
ZNF575	NM_174945	3.55036972788	2.44201112721	1.55072989461	1.34413805093	69	46	46	36	-1.04561753523228	1.97351392537852	0.20095622722407	0.471232666101247
KCNH6	NM_030779+NM_173092	0.0258633602599	0.0800518770499	0	0	1	3	0	0	-4.37546064095551	-2.16836567572163	0.200959254106676	0.471232666101247
PRSS2	NM_002770	0.1097741625	0.339771308576	0	0	1	3	0	0	-4.37546063580813	-2.16836567572163	0.200965921922676	0.471232666101247
MIR1278	NR_031691	1.08689984109	3.36415576207	0	0	1	3	0	0	-4.37546059699947	-2.16836567572163	0.201016205965805	0.471246288102397
ABCG5	NM_022436	0.0321309774908	0.0994513100284	0	0	1	3	0	0	-4.37546058763402	-2.16836567572163	0.201028343896454	0.471246288102397
SNORD116-13	NR_003328	0.936583811965	2.89889988806	0	0	1	3	0	0	-4.37546057103068	-2.16836567572163	0.201049865428669	0.471246288102397
DLEU7-AS1	NR_046551	0.0487210222073	0.15080056266	0	0	1	3	0	0	-4.37546056483142	-2.16836567572163	0.201057902027871	0.471246288102397
TBC1D3C+TBC1D3F	NM_032258+NM_001001418	2.82122701512	3.39278653566	1.19997069982	1.96333482184	68	79	44	65	-0.972751603112969	2.34209139567189	0.201098729492211	0.471291483569972
SLC50A1	NM_001122839+NM_001122837+NM_018845	20.1250451569	15.7586759365	29.5918111209	22.1191444402	307	233	689	465	0.530701281554533	4.88911117958917	0.201332771894005	0.471789436013001
NR1H2	NM_007121+NM_001256647	25.5454691946	16.2074141133	30.9403007224	27.1302392138	565	328	1031	809	0.48220189728008	5.5834173911962	0.201381330818604	0.471852679054944
SMNDC1	NM_005871	16.5750869985	16.1161117483	23.1119631087	21.6934467081	382	360	813	689	0.45901810487768	5.30351498115365	0.201441845589986	0.471943919061897
ZNF784	NM_203374	4.89594964631	7.5996877827	4.33470013343	2.78451845146	111	167	150	87	-0.797657247139061	3.30669872543929	0.201587911029822	0.47221174640142
SUCLG2	NM_001177599+NM_003848	14.7354792098	12.0146863576	8.67411429929	6.67605695349	394	224	354	246	-0.606374515468646	4.52268464451108	0.201599337126531	0.47221174640142
AP2B1	NM_001282+NM_001030006	34.3630163486	44.010985834	49.1508476268	50.7855191817	2234	2773	4877	4551	0.357587637564285	7.99505803003065	0.201640104006817	0.472256667574852
GUCD1	NM_031444	12.8211958725	11.1619037576	18.9441345837	13.6451036983	525	443	1184	770	0.447513474839767	5.67910709285353	0.202005601622467	0.473062042125198
ABHD5	NM_016006	2.08872362175	1.49322497503	2.68306034637	3.1506348162	127	88	249	264	0.702041743333551	3.67536155575877	0.202035913712437	0.473082381980257
MIR29A	NR_029503	2.75121494765	5.67701228079	8.11130762468	18.9655312057	2	4	9	19	1.65435936055747	-0.454190924663271	0.202350044113439	0.473767228404312
ADAT3+SCAMP4	NM_138422+NM_079834	9.96798068126	19.8463631905	23.9967280006	16.8884460696	286	495	1011	641	0.514542663481874	5.40917731195885	0.202519475694329	0.474113177527123
RNF168	NM_152617	18.5501079704	24.2377829713	19.039716101	12.7791697818	1126	1426	1764	1069	-0.41681162850317	6.64043827190976	0.202609335779374	0.474272789745727
PBX3	NM_006195+NR_024123+NR_024122+NM_001134778	13.7353245897	9.60785933672	8.44941378943	8.15603973841	434	304	414	338	-0.532129142284846	4.80722419934053	0.202991140134138	0.475115684831401
FN1	NM_212474+NM_002026+NM_212476+NM_212482+NM_212478+NM_054034	0.607826558201	1.25422364343	1.30647245979	1.79518696031	58	114	193	244	0.797831592109268	3.4171699744907	0.203184958553898	0.475518451734945
FAM171B	NM_177454	0.0495296080589	0	0.0162251504291	0.395343370162	2	0	1	22	2.8970467704586	-0.803163746067954	0.203609419172496	0.476460851989553
METTL21A	NM_145280+NM_001127395	3.30053082178	2.39132783521	4.51197805042	4.17828333448	180	125	382	310	0.622019537977475	4.12547281402103	0.203631547408929	0.476461664303168
XRCC4	NM_003401+NM_022406+NM_022550	0.426596624226	0.440131781914	1.25771953635	0.963848741513	8	8	37	25	1.37888702956024	0.550783054074215	0.203663996214288	0.476486622159097
B3GNT2	NM_006577	6.18097664262	4.79107620641	7.36479641654	9.27234479862	193	145	351	399	0.599524177414463	4.25883209488763	0.203765405145451	0.476656424937021
MAPK14	NM_001315+NM_139014+NM_139012+NM_139013	18.453319112	16.2579862577	14.116451478	13.0039754459	981	805	1084	907	-0.401881051524644	6.13299411749539	0.203780154789075	0.476656424937021
TMEM55B	NM_144568+NM_001100814	24.5448033016	19.4218872595	16.5920617196	14.452174922	474	362	489	384	-0.497846737912337	5.00038991376569	0.203854259372663	0.476778779405219
PMS2	NM_000535+NR_003085	15.3002925241	11.4863745476	16.1570345998	20.7380074623	492	358	793	919	0.460577425803174	5.49989141782912	0.203885619024336	0.476801145622978
ZC3H3	NM_015117	10.1552322267	12.7226054898	22.7588556118	10.2346794808	378	459	1293	525	0.541058626065091	5.52447293512911	0.204190667154288	0.477463478781405
C6orf57	NM_145267	0.503079304713	1.21109595323	0.329602341574	0	3	7	3	0	-2.21429739936796	-1.34292258545516	0.204270070718352	0.477571664204612
CAP1	NM_001105530+NM_006367	94.2063932128	105.866491084	123.086437176	130.063435478	2948	3211	5885	5609	0.345251885871448	8.28678817057734	0.204317098251688	0.477571664204612
ADSSL1	NM_152328+NM_199165	0.150493809102	0.362293661224	0.114044339047	0	3	7	3	0	-2.2143006836284	-1.34292258545516	0.204317134220634	0.477571664204612
WDR78	NM_024763+NM_207014	0.206126406067	0.354444054992	0.0350745816955	0.310774613212	9	15	1	8	-1.90125766689992	-0.335523570548511	0.204331558227242	0.477571664204612
SMURF1	NM_001199847+NM_181349+NM_020429	9.88017723465	10.9939613457	6.76799796268	8.77897093543	643	691	668	783	-0.427666441922663	5.70184468452863	0.204346092660808	0.477571664204612
MCTP1	NM_001002796+NM_024717	0.683607485605	1.08313489994	0.479870297633	0.31638692791	28	43	30	16	-1.19032835823584	1.25957233682696	0.204395548614872	0.477618026631375
ZNF260	NM_001166037+NM_001166036+NM_001166038+NM_001012756	2.71015211951	3.82993600562	1.60342940839	2.53573968406	166	231	151	212	-0.672835337846527	3.86240617919504	0.204409598414762	0.477618026631375
SLAIN2	NM_020846	16.8725316636	20.8682853695	24.8339544999	23.8594815087	1152	1381	2588	2245	0.374523218672467	7.02236202554247	0.204613613879353	0.478043661605346
NDUFB10	NM_004548	25.0096096245	35.055754457	53.2116262348	34.9207515607	198	269	643	381	0.564477234552362	4.7005377653257	0.204685116774978	0.478159646460128
CRYZL1	NM_145858	4.99401824415	8.60515545719	3.8453606517	3.92269528169	97	162	114	105	-0.796847855718707	3.20617254067221	0.204738420974649	0.478233097578264
POLR3F	NM_006466	7.81023104578	8.14241322626	11.7611239626	11.6907835506	191	193	439	394	0.560358323423626	4.41790441955287	0.205001002987302	0.478700820616242
CARD9	NM_052814+NM_052813	0	0.050072875685	0.163015760082	0.140868565794	0	1	6	4	2.53551714181058	-1.58843588863903	0.205003170170564	0.478700820616242
WDYHV1	NM_018024	0.783728887164	3.23438088401	3.97943479905	4.83394454594	12	48	93	102	1.14731567436334	2.16448011517874	0.205004310287221	0.478700820616242
TAF4	NM_003185	7.01952162961	6.47679879917	10.7932659606	7.93717359287	369	330	866	575	0.478458078097778	5.22898822339918	0.205091585903098	0.478853500013905
ADAM12	NM_003474+NM_021641	0.433974096244	1.61187598114	0.132685793108	0.703289670943	31	108	14	67	-1.29351931162046	2.16221612345371	0.205119264198584	0.478867012203204
ZNF18	NM_144680	6.55439426631	5.35079437235	2.68911198447	4.66373209493	206	163	129	202	-0.697751297250701	3.74853551812796	0.205408650270987	0.479491433643992
LOC400927	NR_002821	3.02967799903	2.57419180343	1.28438159419	0.646598123355	17	14	11	5	-1.50813115516964	0.0719859452224576	0.205449450379589	0.479535502246426
CROT	NM_021151+NM_001243745+NM_001143935	2.285311019	3.2560369261	1.53291571097	1.44113861278	86	118	87	78	-0.861412709768304	2.8437954721538	0.205716397184636	0.480015812954217
SMAP2	NM_022733+NM_001198978+NM_001198979+NM_001198980	159.81012376	90.0792307551	98.6667120788	98.0597429863	4777	2641	4334	3881	-0.409711780716308	8.18206020497244	0.205717974190996	0.480015812954217
C17orf78	NM_173625	0.0472818942689	0.146346195879	0.0929330003387	0.789113707006	1	3	3	23	2.13211929113875	-0.596470110463135	0.205721062694664	0.480015812954217
MPP1	NM_002436+NM_001166462+NM_001166461+NM_001166460	3.86287330145	3.18390273134	2.42621653537	1.09258180464	88	70	84	35	-0.983540658274788	2.44037911419489	0.205769880624154	0.48007851308163
TARS2	NM_025150+NR_073514+NM_001271896+NM_001271895+NR_073513	8.5559634642	11.6900001859	14.2444436839	12.2779857465	227	303	600	516	0.516407054173579	4.8536781898648	0.205811871382841	0.480125273168354
LOC400655	NR_034133	0.132688588281	0.102673922185	0	0.0240707967549	4	3	0	1	-3.01335548457247	-1.73613358882992	0.206021482824992	0.480522479631859
OR51E2	NM_030774	0.0948354165078	0.13045916911	0	0.0229385617908	3	4	0	1	-3.01317077727969	-1.7361770978025	0.206026072524215	0.480522479631859
EHMT1	NM_024757+NM_001145527	24.0829509009	19.7479906021	16.9449756333	14.6480388272	1028	1022	1252	1059	-0.385368926122066	6.33858909112825	0.206055342256096	0.480539510858432
LIMD1+LIMD1-AS1	NM_014240+NR_033947	5.80014252489	7.86325825779	5.16773881343	5.28638211099	449	566	564	520	-0.460754685432723	5.29457239848595	0.206145547946808	0.480647984968611
CCDC112	NM_152549+NM_001040440	1.03901115253	1.07197714193	0.521891984594	0.452364320446	36	30	24	19	-1.17238332002409	1.16529292488318	0.206145800913166	0.480647984968611
ZBED5	NM_001143667+NM_021211	11.9920069577	10.2397477987	7.98455356877	7.31833013516	370	309	379	314	-0.529287938551234	4.68867419617013	0.206184471385038	0.480686913732038
YLPM1	NM_019589	53.9572184104	47.1519230656	40.4549709462	38.799828813	4987	4224	5707	4942	-0.348440295619594	8.52070468387311	0.206329151917072	0.480967210022538
RALY	NM_016732+NM_007367	27.7811599384	31.6230641635	26.0996250651	18.6446348034	1494	1646	2150	1387	-0.394127461782146	6.94905006696255	0.206352312607803	0.480967210022538
ENTPD1+LOC728558	NM_001098175+NM_001164178+NM_001164183+NM_001164179+NM_001776+NM_001164182+NM_001164181+NR_038444	3.60521675378	3.75278242644	5.06763680496	4.8667491818	501	496	1045	912	0.415487605385137	5.70317866946289	0.206370662092413	0.480967210022538
XKR9	NM_001011720	0.277375168005	0.400646109293	0.0181727819079	0.181145258755	10	14	1	9	-1.75195302039848	-0.304716060250084	0.206885883411726	0.482116618688771
SNX29P2	NR_002939	2.38843644666	3.83959442587	1.60122273194	1.37038007317	43	67	44	34	-1.05345206356575	1.90850583780396	0.20693022034982	0.482153514917183
HCG11	NR_026790	2.10834433037	1.45549038225	0.731288871956	1.24865509759	136	91	72	111	-0.851885938153	2.99918178484408	0.206960090929395	0.482153514917183
CASK	NM_001126054+NM_003688+NM_001126055	12.0660818063	14.6934450196	7.60705614013	12.4287145823	1137	1342	1087	1614	-0.418526256820885	6.59803444357765	0.206967840231879	0.482153514917183
RBMS3	NM_001177711+NM_001177712+NM_014483+NM_001003793+NM_001003792	0.900441706553	0.74992464879	1.51996189575	0.500866011711	83	67	50	64	-0.941229653766456	2.38140789273675	0.20714471291469	0.482514172613017
NIPSNAP1	NM_001202502+NM_003634	15.6058595789	15.4907621925	14.3381291351	5.18334441873	344	330	482	157	-0.659381408604906	4.6261178029484	0.207274328797604	0.482742039274401
PRADC1	NM_032319	3.98329181709	0.335483643555	5.91184255317	5.07295931166	49	4	111	86	1.3293252302773	2.1186414577057	0.207286673138489	0.482742039274401
RNU11	NR_004407	5.21711871554	0.67283108513	14.5269180175	5.20535437379	8	1	34	11	1.71731624237923	0.0658445840696796	0.207341698715988	0.482790331166416
SERPINA10	NM_001100607+NM_016186	0.388358793576	0	0.763322799415	0.546906557822	9	0	27	21	1.8306963680005	0.140119593748908	0.207351550231245	0.482790331166416
C14orf105	NM_018168	0	0.0361593138904	0.0918477862667	0.127157433494	0	1	4	5	2.40193846536128	-1.65804126517676	0.20762211066618	0.483368845340856
OR7E91P	NR_002185	0.0715763238412	0	0.187578568376	0.259690628404	1	0	4	5	2.40146620731794	-1.65800007341721	0.207666365234739	0.483387913606587
LOC284581	NR_046097+NR_046098	0.0942741674019	0.85079220622	0.0308827912762	2.91524198138	2	21	1	142	2.12926693370975	1.56249052257572	0.207674496551987	0.483387913606587
BOD1L2	NM_001257964	0.0263038178443	0	0.0689338628928	0.0954345601845	1	0	4	5	2.40146647115607	-1.65800007341721	0.207697025804926	0.483388917914965
